ID	parentID	basionymID	status	rank	scientificName	authorship	nameStatus	nameReferenceID	namePublishedInYear	namePublishedInPage	namePublishedInPageLink	referenceID	scrutinizer	scrutinizerDate	extinct	temporalRangeStart	temporalRangeEnd	remarks
ZOBO00036288	xDU		accepted	species	Parapolybia persica	(Meade-Waldo, 1911)							Gusenleitner J.	2011-11	f			
2116	ZOBO00036283		synonym	species	Parapolybia takasagona	Sonan, 1943									f			
ZOBO00036289	xDU		accepted	species	Parapolybia varia	(Fabricius, 1787)							Gusenleitner J.	2011-11	f			
ZOBO00036290	ZOBO00036289		accepted	subspecies	Parapolybia varia furva	Vecht, 1966							Gusenleitner J.	2011-11	f			
xJ2	xJ		accepted	genus	Pararaphidoglossa										f			
ZOBO00034501	xJ2		accepted	species	Pararaphidoglossa adulescentula	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034502	xJ2		accepted	species	Pararaphidoglossa bicarinata	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034503	xJ2		accepted	species	Pararaphidoglossa chibchasa	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034504	xJ2		accepted	species	Pararaphidoglossa clypeolaris	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034505	xJ2		accepted	species	Pararaphidoglossa colorata	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034506	xJ2		accepted	species	Pararaphidoglossa confluenta	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034507	ZOBO00034506		accepted	subspecies	Pararaphidoglossa confluenta simillima	(Zavattari, 1912)							Gusenleitner J.	2011-11	f			
ZOBO00034508	xJ2		accepted	species	Pararaphidoglossa cressoniana	(de Saussure, 1875)							Gusenleitner J.	2011-11	f			
ZOBO00034509	xJ2		accepted	species	Pararaphidoglossa duckei	(Zavattari, 1912)							Gusenleitner J.	2011-11	f			
ZOBO00034510	xJ2		accepted	species	Pararaphidoglossa fulva	Schulthess, 1910							Gusenleitner J.	2011-11	f			
ZOBO00034511	xJ2		accepted	species	Pararaphidoglossa fulvoides	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034512	xJ2		accepted	species	Pararaphidoglossa gibbiventris	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034513	xJ2		accepted	species	Pararaphidoglossa gribodoi	(Zavattari, 1912)							Gusenleitner J.	2011-11	f			
ZOBO00034514	xJ2		accepted	species	Pararaphidoglossa imitatrix	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034515	xJ2		accepted	species	Pararaphidoglossa invenusta	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034516	xJ2		accepted	species	Pararaphidoglossa mestiza	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034517	xJ2		accepted	species	Pararaphidoglossa minidenticulata	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034518	xJ2		accepted	species	Pararaphidoglossa nigrofulva	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034519	xJ2		accepted	species	Pararaphidoglossa nortoniana	(de Saussure, 1875)							Gusenleitner J.	2011-11	f			
ZOBO00034520	xJ2		accepted	species	Pararaphidoglossa pluviosa	(Zavattari, 1912)							Gusenleitner J.	2011-11	f			
ZOBO00034521	ZOBO00034520		accepted	subspecies	Pararaphidoglossa pluviosa walzi	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034522	xJ2		accepted	species	Pararaphidoglossa proxima	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034523	xJ2		accepted	species	Pararaphidoglossa subtruncatula	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034524	xJ2		accepted	species	Pararaphidoglossa tinctura	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034525	xAS		accepted	species	Pararrhynchium ishigakiensis	(Yasumatsu, 1933)							Gusenleitner J.	2011-11	f			
ZOBO00034526	xAS		accepted	species	Pararrhynchium oceanicum	Sk. Yamane, 1990							Gusenleitner J.	2011-11	f			
ZOBO00034527	ZOBO00034526		accepted	subspecies	Pararrhynchium oceanicum miyanoi	Sk. Yamane, 1990							Gusenleitner J.	2011-11	f			
ZOBO00034528	xAS		accepted	species	Pararrhynchium ornatum	(Smith, 1852)							Gusenleitner J.	2011-11	f			
ZOBO00034529	ZOBO00034528		accepted	subspecies	Pararrhynchium ornatum bifasciatulum	Giordani Soika, 1986							Gusenleitner J.	2011-11	f			
ZOBO00034530	ZOBO00034528		accepted	subspecies	Pararrhynchium ornatum infrenis	Giordani Soika, 1973							Gusenleitner J.	2011-11	f			
ZOBO00153027	ZOBO00034528		accepted	subspecies	Pararrhynchium ornatum multifasciatum	Giordani Soika, 1986							Gusenleitner J.	2011-11	f			
ZOBO00034531	ZOBO00034528		accepted	subspecies	Pararrhynchium ornatum sauteris	(Schulthess, 1934)							Gusenleitner J.	2011-11	f			
1220	ZOBO00153027		ambiguous synonym	species	Pararrhynchium paradoxum	(Gussakovsky, 1933)									f			
ZOBO00034532	xAS		accepted	species	Pararrhynchium paradoxum	(Gussakovsky, 1933)							Gusenleitner J.	2011-11	f			
ZOBO00034533	ZOBO00034532		accepted	subspecies	Pararrhynchium paradoxum koreanum	Giordani Soika, 1986							Gusenleitner J.	2011-11	f			
ZOBO00034534	ZOBO00034532		accepted	subspecies	Pararrhynchium paradoxum laetum	Giordani Soika, 1986							Gusenleitner J.	2011-11	f			
ZOBO00034536	xAS		accepted	species	Pararrhynchium sinense	(Schulthess, 1913)							Gusenleitner J.	2011-11	f			
ZOBO00034537	xAS		accepted	species	Pararrhynchium smithii	(de Saussure, 1856)							Gusenleitner J.	2011-11	f			
ZOBO00154111	xAS		accepted	species	Pararrhynchium taiwanum	Kim & Yamane, 2007							Gusenleitner J.	2011-11	f			
ZOBO00034538	xAS		accepted	species	Pararrhynchium tsunekii	Tano & Yam., 1983							Gusenleitner J.	2011-11	f			
ZOBO00037438	xAS		accepted	species	Pararrhynchium unifasciatum	Gusenleitner, 1998							Gusenleitner J.	2011-11	f			
xFG	xJ		accepted	genus	Paravespa										f			
1226	ZOBO00153023		synonym	species	Paravespa albolimbata	(Schulthess, 1922)									f			
ZOBO00034570	xW		accepted	species	Pareumenes carinulata	(Spinosa, 1815)							Gusenleitner J.	2011-11	f			
ZOBO00034571	xW		accepted	species	Pareumenes chinensis	Liu, 1941							Gusenleitner J.	2011-11	f			
ZOBO00036304	x9Q		accepted	species	Parischnogaster gracilipes	Vecht, 1977							Gusenleitner J.	2011-11	f			
ZOBO00036305	x9Q		accepted	species	Parischnogaster jacobsoni	(Buysson, 1913)							Gusenleitner J.	2011-11	f			
ZOBO00034609	xCA		accepted	species	Parodontodynerus rufinus	(Kostylev, 1940)							Gusenleitner J.	2011-11	f			
xHY	xJ		accepted	genus	Parodynerus										f			
ZOBO00034621	xHY		accepted	species	Parodynerus rufipes	(Guerin, 1831)							Gusenleitner J.	2011-11	f			
930	ZOBO00033591		synonym	species	Parodynerus sericans	Perkins, 1895									f			
xBC	xJ		accepted	genus	Philippodynerus										f			
ZOBO00037363	xBC		accepted	species	Philippodynerus omicroniformis	Gusenleitner, 1996							Gusenleitner J.	2011-11	f			
x8C	xJ		accepted	genus	Phimenes										f			
1269	ZOBO00153035		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
1274	ZOBO00153040		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
1273	ZOBO00082205		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
1271	ZOBO00153037		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
1953	ZOBO00035902		synonym	species	Vespa cinerea	Fabricius, 1793									f			
2423	ZOBO00036983		synonym	species	Vespa citriventris	Buysson, 1905									f			
631	ZOBO00020911		synonym	species	Vespa coangustata	Rossi, 1790									f			
1991	ZOBO00010009		synonym	species	Vespa colchica	Birula, 1930									f			
2502	ZOBO00018080		ambiguous synonym	species	Vespa communis	de Saussure, 1857									f			
ZOBO00065054	x4L		accepted	species	Vespa communis	Schrank, 1785							Gusenleitner J.	2011-11	f			
1275	ZOBO00153038		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
1276	ZOBO00153039		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
1272	ZOBO00153036		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
1270	ZOBO00096810		ambiguous synonym	species	Phimenes arcuatum	(Fabricius, 1775)									f			
ZOBO00153039	x8C		accepted	species	Phimenes arcuatus	(Fabricius, 1775)							Gusenleitner J.	2011-11	f			
ZOBO00153035	ZOBO00153039		accepted	subspecies	Phimenes arcuatus amboinensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00096810	ZOBO00153039		accepted	subspecies	Phimenes arcuatus buruanus	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153037	ZOBO00153039		accepted	subspecies	Phimenes arcuatus lyratus	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153036	ZOBO00153039		accepted	subspecies	Phimenes arcuatus muruensis	(Vecht, 1960)							Gusenleitner J.	2011-11	f			
ZOBO00082205	ZOBO00153039		accepted	subspecies	Phimenes arcuatus obuensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00037084	ZOBO00153039		accepted	subspecies	Phimenes arcuatus philippinensis	Zimmermann, 1931							Gusenleitner J.	2011-11	f			
ZOBO00153040	ZOBO00153039		accepted	subspecies	Phimenes arcuatus praslinius	(Guerin, 1831)							Gusenleitner J.	2011-11	f			
ZOBO00153038	ZOBO00153039		accepted	subspecies	Phimenes arcuatus transilis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1278	ZOBO00153042		ambiguous synonym	species	Phimenes curvatum	(de Saussure, 1856)									f			
1277	ZOBO00153041		ambiguous synonym	species	Phimenes curvatum	(de Saussure, 1856)									f			
1279	ZOBO00153043		ambiguous synonym	species	Phimenes curvatum	(de Saussure, 1856)									f			
ZOBO00035346	x8C		accepted	species	Phimenes solomonis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153043	x8C		accepted	species	Phimenes curvatus	(de Saussure, 1856)							Gusenleitner J.	2011-11	f			
ZOBO00153041	ZOBO00153043		accepted	subspecies	Phimenes curvatus sangirensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153042	ZOBO00153043		accepted	subspecies	Phimenes curvatus talaudensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1280	ZOBO00153044		synonym	species	Phimenes eremnum	(Vecht, 1959)									f			
ZOBO00153044	x8C		accepted	species	Phimenes eremnus	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1295	ZOBO00153051		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1286	ZOBO00153056		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1283	ZOBO00153054		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1284	ZOBO00153045		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1282	ZOBO00153053		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1292	ZOBO00153048		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1296	ZOBO00153060		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1291	ZOBO00153047		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1287	ZOBO00153057		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1289	ZOBO00153059		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1285	ZOBO00153055		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1293	ZOBO00153049		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1281	ZOBO00153052		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1294	ZOBO00153050		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1290	ZOBO00153046		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
1288	ZOBO00153058		ambiguous synonym	species	Phimenes flavopictum	(Blanchard, 1845)									f			
ZOBO00153060	x8C		accepted	species	Phimenes flavopictus	(Blanchard, 1845)							Gusenleitner J.	2011-11	f			
ZOBO00153052	ZOBO00153060		accepted	subspecies	Phimenes flavopictus aidrytus	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153053	ZOBO00153060		accepted	subspecies	Phimenes flavopictus andamanicus	(Zimm., 1931)							Gusenleitner J.	2011-11	f			
ZOBO00153054	ZOBO00153060		accepted	subspecies	Phimenes flavopictus baweanus	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153045	ZOBO00153060		accepted	subspecies	Phimenes flavopictus blanchardi	(de Saussure, 1852)							Gusenleitner J.	2011-11	f			
ZOBO00153055	ZOBO00153060		accepted	subspecies	Phimenes flavopictus continentalis	(Zimm., 1931)							Gusenleitner J.	2011-11	f			
ZOBO00153056	ZOBO00153060		accepted	subspecies	Phimenes flavopictus dammais	(Dalla Torre, 1904)							Gusenleitner J.	2011-11	f			
ZOBO00153057	ZOBO00153060		accepted	subspecies	Phimenes flavopictus engganensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153058	ZOBO00153060		accepted	subspecies	Phimenes flavopictus formosanus	(Zimm., 1931)							Gusenleitner J.	2011-11	f			
ZOBO00153059	ZOBO00153060		accepted	subspecies	Phimenes flavopictus kalimantenus	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153046	ZOBO00153060		accepted	subspecies	Phimenes flavopictus maidli	(Giordani Soika, 1934)							Gusenleitner J.	2011-11	f			
ZOBO00153047	ZOBO00153060		accepted	subspecies	Phimenes flavopictus nicobaricus	(Meade-Waldo, 1910)							Gusenleitner J.	2011-11	f			
ZOBO00153048	ZOBO00153060		accepted	subspecies	Phimenes flavopictus simalurensis	(Giordani Soika, 1934)							Gusenleitner J.	2011-11	f			
ZOBO00153049	ZOBO00153060		accepted	subspecies	Phimenes flavopictus telonumensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153050	ZOBO00153060		accepted	subspecies	Phimenes flavopictus timorensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00153051	ZOBO00153060		accepted	subspecies	Phimenes flavopictus umbripennis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1298	ZOBO00153061		ambiguous synonym	species	Phimenes fulvipenne	(Smith, 1857)									f			
1299	ZOBO00153063		ambiguous synonym	species	Phimenes fulvipenne	(Smith, 1857)									f			
1297	ZOBO00153062		ambiguous synonym	species	Phimenes fulvipenne	(Smith, 1857)									f			
ZOBO00153063	x8C		accepted	species	Phimenes fulvipennis	(Smith, 1857)							Gusenleitner J.	2011-11	f			
ZOBO00153062	ZOBO00153063		accepted	subspecies	Phimenes fulvipennis niasanus	(Zimm., 1931)							Gusenleitner J.	2011-11	f			
ZOBO00153061	ZOBO00153063		accepted	subspecies	Phimenes fulvipennis saleyerensis	(Zimm., 1931)							Gusenleitner J.	2011-11	f			
ZOBO00034653	x8C		accepted	species	Phimenes incola	(Giordani Soika, 1934)							Gusenleitner J.	2011-11	f			
ZOBO00034654	ZOBO00034653		accepted	subspecies	Phimenes incola aruense	(Giordani Soika, 1935)							Gusenleitner J.	2011-11	f			
ZOBO00034655	ZOBO00034653		accepted	subspecies	Phimenes incola mauritsi	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00034656	ZOBO00034653		accepted	subspecies	Phimenes incola octomaculatum	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00034657	ZOBO00034653		accepted	subspecies	Phimenes incola teleporum	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00034658	ZOBO00034653		accepted	subspecies	Phimenes incola zonites	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1300	ZOBO00153066		synonym	species	Phimenes indosinense	(Vecht, 1959)									f			
ZOBO00153066	x8C		accepted	species	Phimenes indosinensis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00034660	x8C		accepted	species	Phimenes pagdeni	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1301	ZOBO00153067		synonym	species	Phimenes perplexum	(Smith, 1864)									f			
ZOBO00153067	x8C		accepted	species	Phimenes perplexus	(Smith, 1864)							Gusenleitner J.	2011-11	f			
ZOBO00034662	x8C		accepted	species	Phimenes rumphii	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1302	ZOBO00153068		synonym	species	Phimenes sciarum	(Vecht, 1959)									f			
ZOBO00153068	x8C		accepted	species	Phimenes sciarus	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
1303	ZOBO00153069		ambiguous synonym	species	Phimenes solomone	(Vecht, 1959)									f			
1304	ZOBO00035346		ambiguous synonym	species	Phimenes solomone	(Vecht, 1959)									f			
ZOBO00153077	x8C		accepted	species	Phimenes viridipennis	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00034670	x8C		accepted	species	Phimenes wieneckei	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00034671	x8C		accepted	species	Phimenes zamenes	(Vecht, 1959)							Gusenleitner J.	2011-11	f			
ZOBO00149801	x8C		accepted	species	Phimenes zimmermanni	(Giordani Soika, 1934)							Gusenleitner J.	2011-11	f			
ZOBO00034672	xHW		accepted	species	Pirhosigma aenigmaticum	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034673	xHW		accepted	species	Pirhosigma deforme	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034674	xHW		accepted	species	Pirhosigma limpidum	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034675	xHW		accepted	species	Pirhosigma mearimense	(Zavattari, 1912)							Gusenleitner J.	2011-11	f			
ZOBO00034676	ZOBO00034675		accepted	subspecies	Pirhosigma mearimense putumayense	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
ZOBO00034677	xHW		accepted	species	Pirhosigma pilosum	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034678	xHW		accepted	species	Pirhosigma simulans	(de Saussure, 1875)							Gusenleitner J.	2011-11	f			
ZOBO00034679	xHW		accepted	species	Pirhosigma superficiale	(Fox, 1899)							Gusenleitner J.	2011-11	f			
ZOBO00034680	ZOBO00034679		accepted	subspecies	Pirhosigma superficiale impurum	Giordani Soika, 1978							Gusenleitner J.	2011-11	f			
xHU	xJ		accepted	genus	Plagiolabra										f			
ZOBO00034681	xHU		accepted	species	Plagiolabra andina	Brethes, 1906							Gusenleitner J.	2011-11	f			
ZOBO00034682	xHU		accepted	species	Plagiolabra argentina	(Brethes, 1903)							Gusenleitner J.	2011-11	f			
ZOBO00034683	xHU		accepted	species	Plagiolabra nigra	Schulthess, 1903							Gusenleitner J.	2011-11	f			
xHS	xJ		accepted	genus	Plocancistrocerus										f			
ZOBO00034684	xHS		accepted	species	Plocancistrocerus cooperi	Vecht i.sch.							Gusenleitner J.	2011-11	f			
65	ZOBO00065364		synonym	species	Plocancistrocerus gribodoi	(Zavattari, 1912)									f			
xHQ	xJ		accepted	genus	Polistepipona										f			
ZOBO00034688	xHQ		accepted	species	Polistepipona polistiformis	(Giordani Soika, 1950)							Gusenleitner J.	2011-11	f			
x58	xJ		accepted	genus	Polistes										f			
ZOBO00036310	x58		accepted	species	Polistes actaeon	Haliday, 1836							Gusenleitner J.	2011-11	f			
ZOBO00036311	x58		accepted	species	Polistes adelphus	Richards, 1978							Gusenleitner J.	2011-11	f			
ZOBO00036312	x58		accepted	species	Polistes adustus	Bingham, 1897							Gusenleitner J.	2011-11	f			
ZOBO00149528	x58		accepted	species	Polistes affinis	Gusenleitner, 2006							Gusenleitner J.	2011-11	f			
2197	ZOBO00010015		synonym	species	Polistes albellus	Giordani Soika, 1976									f			
ZOBO00036313	x58		accepted	species	Polistes albicinctus	de Saussure, 1890							Gusenleitner J.	2011-11	f			
ZOBO00036315	x58		accepted	species	Polistes albocalcaratus	Buysson, 1905							Gusenleitner J.	2011-11	f			
2355	ZOBO00036791		synonym	species	Polistes albopalteatus	Cameron, 1906									f			
2205	ZOBO00037055		synonym	species	Polistes amazonicus	Schulz, 1905									f			
2140	ZOBO00036406		synonym	species	Polistes anaheimensis	Prov., 1888									f			
